lpips_row_id,lpips_case_id,restoration_case_id,source_case_id,case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,mask_id,is_zero_control,evaluation_region,region_pixel_count,mask_area_pixels,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,lpips_input_size,status,issue
lama__mask_robustness__mask_robustness__p039__loss_small__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_05,lama__mask_robustness__mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,19478,0.093764,0.005784,0.087981,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_05,lama__mask_robustness__mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,299209,19478,0.148089,0.009668,0.138421,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,8662,0.160714,0.000652,0.160061,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,8662,0.144028,0.000472,0.143556,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,511225,8662,0.157554,0.000697,0.156858,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,8664,0.072906,0.001116,0.07179,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,8664,0.05354,0.001562,0.051978,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,120409,8664,0.1491,0.008436,0.140664,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,8638,0.203002,0.000907,0.202095,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,8638,0.165565,0.000644,0.164921,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,589824,8638,0.165565,0.000644,0.164921,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,8658,0.016664,0.000394,0.01627,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,8658,0.022889,0.002246,0.020643,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,279841,8658,0.028488,0.001734,0.026754,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,8650,0.188129,0.000903,0.187226,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,8650,0.151317,0.000645,0.150671,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,443556,8650,0.187735,0.001311,0.186424,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_01,lama__mask_robustness__mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,content_region,469248,58688,0.172697,0.076553,0.096144,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_01,lama__mask_robustness__mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,full_image,589824,58688,0.148525,0.059138,0.089387,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_01,lama__mask_robustness__mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,mask_bbox_crop,168100,58688,0.409171,0.19826,0.210911,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,content_region,469248,58568,0.213171,0.057552,0.155619,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,full_image,589824,58568,0.184458,0.048125,0.136333,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,lama__mask_robustness__mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,mask_bbox_crop,290521,58568,0.293124,0.089027,0.204097,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_03,lama__mask_robustness__mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,content_region,469248,58606,0.17107,0.073536,0.097534,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_03,lama__mask_robustness__mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,full_image,589824,58606,0.139728,0.057143,0.082585,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_03,lama__mask_robustness__mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,mask_bbox_crop,154449,58606,0.437268,0.224622,0.212646,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_04,lama__mask_robustness__mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,content_region,469248,58777,0.195463,0.059491,0.135971,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_04,lama__mask_robustness__mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,full_image,589824,58777,0.163885,0.048911,0.114973,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_04,lama__mask_robustness__mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,mask_bbox_crop,247009,58777,0.335492,0.115949,0.219544,alex,256,ok,
lama__mask_robustness__mask_robustness__p043__loss_large__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p043__loss_large__variant_05,lama__mask_robustness__mask_robustness__p043__loss_large__variant_05,mask_robustness__p043__loss_large__variant_05,mask_robustness__p043__loss_large__variant_05,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,False,content_region,469248,58587,0.165893,0.077563,0.08833,alex,256,ok,
