rank_direction,rank_metric,rank_evaluation_region,rank_position,rank_metric_value,feature_row_id,feature_case_id,restoration_case_id,source_case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,metric_mask_type,evaluation_region,region_pixel_count,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,status,issue
weakest,dinov2_similarity_improvement,mask_bbox_crop,10,-0.09841203689575195,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__mild__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__mild,synthetic_degradation__p043__partial_transparency__mild,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,mask_bbox_crop,69696,23169,False,0.9987072348594666,0.9247297644615173,-0.07397747039794922,0.9982032775878906,0.8997912406921387,-0.09841203689575195,-0.08619475364685059,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__mild__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__mild__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__mild__mask_bbox_crop__restored,synthetic_degradation__p043__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,11,-0.07426488399505615,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__moderate,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__moderate,synthetic_degradation__p043__partial_transparency__moderate,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,mask_bbox_crop,318096,108836,False,0.9974312782287598,0.9661518335342407,-0.03127944469451904,0.9964663982391357,0.9222015142440796,-0.07426488399505615,-0.0527721643447876,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__moderate__mask_bbox_crop__restored,synthetic_degradation__p043__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,12,-0.07149100303649902,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,mask_bbox_crop,446224,99854,False,0.980061411857605,0.8333998322486877,-0.14666157960891724,0.9765983819961548,0.9051073789596558,-0.07149100303649902,-0.10907629132270813,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__mask_bbox_crop__restored,synthetic_degradation__p001__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,13,-0.06616061925888062,lama__synthetic_degradation__synthetic_degradation__p001__water_stain__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p001__water_stain__severe,lama__synthetic_degradation__synthetic_degradation__p001__water_stain__severe,synthetic_degradation__p001__water_stain__severe,synthetic_degradation,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,mask_bbox_crop,14161,2745,False,0.9935283660888672,0.9902516603469849,-0.0032767057418823242,0.9897258877754211,0.9235652685165405,-0.06616061925888062,-0.03471866250038147,lama__synthetic_degradation__synthetic_degradation__p001__water_stain__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p001__water_stain__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p001__water_stain__severe__mask_bbox_crop__restored,synthetic_degradation__p001__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,14,-0.04249560832977295,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__severe,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__severe,synthetic_degradation__p018__water_stain__severe,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,mask_bbox_crop,76729,19426,False,0.9968473315238953,0.9837658405303955,-0.013081490993499756,0.9916384220123291,0.9491428136825562,-0.04249560832977295,-0.027788549661636353,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__severe__mask_bbox_crop__restored,synthetic_degradation__p018__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,15,-0.04244887828826904,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__mild__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__mild,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__mild,synthetic_degradation__p039__water_stain__mild,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,mask_bbox_crop,107584,14196,False,0.9987435936927795,0.9887397289276123,-0.010003864765167236,0.9913612008094788,0.9489123225212097,-0.04244887828826904,-0.02622637152671814,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__mild__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__mild__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__mild__mask_bbox_crop__restored,synthetic_degradation__p039__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,16,-0.039992332458496094,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate,synthetic_degradation__p026__water_stain_dirt__moderate,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,mask_bbox_crop,36481,6346,False,0.996516764163971,0.9881916642189026,-0.00832509994506836,0.9950598478317261,0.95506751537323,-0.039992332458496094,-0.024158716201782227,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__restored,synthetic_degradation__p026__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,17,-0.03757178783416748,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild,synthetic_degradation__p026__partial_transparency__mild,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,mask_bbox_crop,51076,18081,False,0.9994259476661682,0.9855126738548279,-0.013913273811340332,0.9993732571601868,0.9618014693260193,-0.03757178783416748,-0.025742530822753906,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__mask_bbox_crop__restored,synthetic_degradation__p026__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,18,-0.028769731521606445,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__moderate,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__moderate,synthetic_degradation__p018__partial_transparency__moderate,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,mask_bbox_crop,326041,67754,False,0.9985769391059875,0.9866762757301331,-0.011900663375854492,0.9945708513259888,0.9658011198043823,-0.028769731521606445,-0.02033519744873047,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__moderate__mask_bbox_crop__restored,synthetic_degradation__p018__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,19,-0.025254666805267334,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__moderate,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__moderate,synthetic_degradation__p026__partial_transparency__moderate,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,mask_bbox_crop,219961,35610,False,0.9984586834907532,0.9930381178855896,-0.005420565605163574,0.9960495233535767,0.9707948565483093,-0.025254666805267334,-0.015337616205215454,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__moderate__mask_bbox_crop__restored,synthetic_degradation__p026__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,20,-0.014223098754882812,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate,synthetic_degradation__p018__water_stain_dirt__moderate,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,mask_bbox_crop,111556,27569,False,0.9978442788124084,0.9866312742233276,-0.01121300458908081,0.9947234392166138,0.980500340461731,-0.014223098754882812,-0.012718051671981812,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__mask_bbox_crop__restored,synthetic_degradation__p018__mask_bbox_crop,ok,
strongest,mean_similarity_improvement,mask_bbox_crop,1,0.4578229784965515,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p050_mixed_damage,lama__canonical__canonical__p050_mixed_damage,canonical__p050_mixed_damage,canonical,p050,high_texture_brushwork,Landscape with a Sunlit Stream,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,50756,False,0.7521167397499084,0.994715690612793,0.24259895086288452,0.31442761421203613,0.9874746203422546,0.6730470061302185,0.4578229784965515,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__restored,canonical__p050__mask_bbox_crop,ok,
strongest,mean_similarity_improvement,mask_bbox_crop,2,0.3913317918777466,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p044_mixed_damage,lama__canonical__canonical__p044_mixed_damage,canonical__p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,Impressionism,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,42711,False,0.7945359349250793,0.996598482131958,0.20206254720687866,0.394756555557251,0.9753575921058655,0.5806010365486145,0.3913317918777466,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,ok,
strongest,mean_similarity_improvement,mask_bbox_crop,3,0.37258023023605347,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,35229,False,0.8310893177986145,0.9987523555755615,0.16766303777694702,0.41635847091674805,0.993855893611908,0.5774974226951599,0.37258023023605347,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__restored,canonical__p013__mask_bbox_crop,ok,
strongest,mean_similarity_improvement,mask_bbox_crop,4,0.3557904064655304,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p014_mixed_damage,lama__canonical__canonical__p014_mixed_damage,canonical__p014_mixed_damage,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,41872,False,0.7950265407562256,0.992817759513855,0.1977912187576294,0.4606019854545593,0.9743915796279907,0.5137895941734314,0.3557904064655304,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__restored,canonical__p014__mask_bbox_crop,ok,
strongest,mean_similarity_improvement,mask_bbox_crop,5,0.35151180624961853,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03,mask_robustness__p001__loss_large__variant_03,mask_robustness,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,mask_bbox_crop,122500,63593,False,0.6700056791305542,0.9297772645950317,0.25977158546447754,0.5046560764312744,0.9479081034660339,0.4432520270347595,0.35151180624961853,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__restored,mask_robustness__p001__mask_bbox_crop,ok,
