feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,metric_runtime_seconds,case_runtime_seconds,feature_similarity_schema_version,feature_similarity_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,torchvision_version,transformers_version,status,issue
sd24_0148__full_image__feature_similarity,sd24_0148,sd24_0148,sd__can__p018__loss_large__p02_artist__s2026__8cce19470f,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0148__full_image__clean,sd24_0148__full_image__damaged,sd24_0148__full_image__restored,canonical__p018__full_image,0.9203404784202576,0.9819466471672058,0.06160616874694824,0.9552357196807861,0.9439246654510498,-0.011311054229736328,0.025147557258605957,0.20034290000330657,0.6189986999961548,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0148__content_region__feature_similarity,sd24_0148,sd24_0148,sd__can__p018__loss_large__p02_artist__s2026__8cce19470f,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0148__content_region__clean,sd24_0148__content_region__damaged,sd24_0148__content_region__restored,canonical__p018__content_region,0.8580838441848755,0.9877783060073853,0.12969446182250977,0.9656926393508911,0.9648563861846924,-0.0008362531661987305,0.06442910432815552,0.17034929999499582,0.6189986999961548,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0148__mask_bbox_crop__feature_similarity,sd24_0148,sd24_0148,sd__can__p018__loss_large__p02_artist__s2026__8cce19470f,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,mask_bbox_crop,85264,51,260,343,552,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0148__mask_bbox_crop__clean,sd24_0148__mask_bbox_crop__damaged,sd24_0148__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.7772805690765381,0.9484274387359619,0.17114686965942383,0.8218283653259277,0.8403341174125671,0.018505752086639404,0.09482631087303162,0.16415799999958836,0.6189986999961548,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0149__full_image__feature_similarity,sd24_0149,sd24_0149,sd__can__p018__loss_large__p03_artist_style_p__s2026__dcd9dc6486,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0149__full_image__clean,sd24_0149__full_image__damaged,sd24_0149__full_image__restored,canonical__p018__full_image,0.9203404784202576,0.9821090698242188,0.06176859140396118,0.9552357196807861,0.9412630200386047,-0.013972699642181396,0.023897945880889893,0.18628760002320632,0.6307178999995813,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0149__content_region__feature_similarity,sd24_0149,sd24_0149,sd__can__p018__loss_large__p03_artist_style_p__s2026__dcd9dc6486,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0149__content_region__clean,sd24_0149__content_region__damaged,sd24_0149__content_region__restored,canonical__p018__content_region,0.8580838441848755,0.9838832020759583,0.12579935789108276,0.9656926393508911,0.918146014213562,-0.0475466251373291,0.03912636637687683,0.18739379997714423,0.6307178999995813,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0149__mask_bbox_crop__feature_similarity,sd24_0149,sd24_0149,sd__can__p018__loss_large__p03_artist_style_p__s2026__dcd9dc6486,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,mask_bbox_crop,85264,51,260,343,552,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0149__mask_bbox_crop__clean,sd24_0149__mask_bbox_crop__damaged,sd24_0149__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.7772805690765381,0.9321478605270386,0.1548672914505005,0.8218283653259277,0.721815824508667,-0.10001254081726074,0.027427375316619873,0.16344679999747314,0.6307178999995813,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0150__full_image__feature_similarity,sd24_0150,sd24_0150,sd__can__p018__loss_large__p04_full_context__s2026__f9189dfac5,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0150__full_image__clean,sd24_0150__full_image__damaged,sd24_0150__full_image__restored,canonical__p018__full_image,0.9203404784202576,0.9898293018341064,0.06948882341384888,0.9552357196807861,0.9743648171424866,0.01912909746170044,0.04430896043777466,0.17964760001632385,0.594825399981346,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0150__content_region__feature_similarity,sd24_0150,sd24_0150,sd__can__p018__loss_large__p04_full_context__s2026__f9189dfac5,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0150__content_region__clean,sd24_0150__content_region__damaged,sd24_0150__content_region__restored,canonical__p018__content_region,0.8580838441848755,0.9928504228591919,0.1347665786743164,0.9656926393508911,0.9684833884239197,0.0027907490730285645,0.06877866387367249,0.1709370000171475,0.594825399981346,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0150__mask_bbox_crop__feature_similarity,sd24_0150,sd24_0150,sd__can__p018__loss_large__p04_full_context__s2026__f9189dfac5,p018_loss_large,p018_loss_large,p018_loss_large,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_large,loss_large,p018_loss_large,loss_large,mask_bbox_crop,85264,51,260,343,552,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0150__mask_bbox_crop__clean,sd24_0150__mask_bbox_crop__damaged,sd24_0150__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.7772805690765381,0.947816014289856,0.17053544521331787,0.8218283653259277,0.8272507786750793,0.005422413349151611,0.08797892928123474,0.1575645999982953,0.594825399981346,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0151__full_image__feature_similarity,sd24_0151,sd24_0151,sd__can__p018__loss_small__p00_generic__s2026__1154a2b679,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0151__full_image__clean,sd24_0151__full_image__damaged,sd24_0151__full_image__restored,canonical__p018__full_image,0.8922792077064514,0.9869246482849121,0.0946454405784607,0.9459496736526489,0.9885594844818115,0.0426098108291626,0.06862762570381165,0.17619769999873824,0.6225840999977663,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0151__content_region__feature_similarity,sd24_0151,sd24_0151,sd__can__p018__loss_small__p00_generic__s2026__1154a2b679,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0151__content_region__clean,sd24_0151__content_region__damaged,sd24_0151__content_region__restored,canonical__p018__content_region,0.8843235969543457,0.9926490783691406,0.10832548141479492,0.9671844244003296,0.9897573590278625,0.02257293462753296,0.06544920802116394,0.1727355000039097,0.6225840999977663,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0151__mask_bbox_crop__feature_similarity,sd24_0151,sd24_0151,sd__can__p018__loss_small__p00_generic__s2026__1154a2b679,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,mask_bbox_crop,231361,198,159,679,640,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0151__mask_bbox_crop__clean,sd24_0151__mask_bbox_crop__damaged,sd24_0151__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.8542008996009827,0.9833052158355713,0.12910431623458862,0.9384120106697083,0.9836937189102173,0.04528170824050903,0.08719301223754883,0.1794821000075899,0.6225840999977663,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0152__full_image__feature_similarity,sd24_0152,sd24_0152,sd__can__p018__loss_small__p01_style_period__s2026__e86c9002db,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0152__full_image__clean,sd24_0152__full_image__damaged,sd24_0152__full_image__restored,canonical__p018__full_image,0.8922792077064514,0.9866390228271484,0.09435981512069702,0.9459496736526489,0.9880532622337341,0.042103588581085205,0.06823170185089111,0.19528869999339804,0.6363622999924701,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0152__content_region__feature_similarity,sd24_0152,sd24_0152,sd__can__p018__loss_small__p01_style_period__s2026__e86c9002db,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0152__content_region__clean,sd24_0152__content_region__damaged,sd24_0152__content_region__restored,canonical__p018__content_region,0.8843235969543457,0.9919939637184143,0.1076703667640686,0.9671844244003296,0.9896255731582642,0.02244114875793457,0.06505575776100159,0.18389879999449477,0.6363622999924701,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0152__mask_bbox_crop__feature_similarity,sd24_0152,sd24_0152,sd__can__p018__loss_small__p01_style_period__s2026__e86c9002db,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,mask_bbox_crop,231361,198,159,679,640,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0152__mask_bbox_crop__clean,sd24_0152__mask_bbox_crop__damaged,sd24_0152__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.8542008996009827,0.9829175472259521,0.12871664762496948,0.9384120106697083,0.9779046177864075,0.03949260711669922,0.08410462737083435,0.165412300004391,0.6363622999924701,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0153__full_image__feature_similarity,sd24_0153,sd24_0153,sd__can__p018__loss_small__p02_artist__s2026__279bd7997f,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0153__full_image__clean,sd24_0153__full_image__damaged,sd24_0153__full_image__restored,canonical__p018__full_image,0.8922792077064514,0.9874482154846191,0.09516900777816772,0.9459496736526489,0.988969087600708,0.04301941394805908,0.0690942108631134,0.18565569998463616,0.613436699990416,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0153__content_region__feature_similarity,sd24_0153,sd24_0153,sd__can__p018__loss_small__p02_artist__s2026__279bd7997f,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0153__content_region__clean,sd24_0153__content_region__damaged,sd24_0153__content_region__restored,canonical__p018__content_region,0.8843235969543457,0.9938714504241943,0.10954785346984863,0.9671844244003296,0.991657555103302,0.024473130702972412,0.06701049208641052,0.17678429998341016,0.613436699990416,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0153__mask_bbox_crop__feature_similarity,sd24_0153,sd24_0153,sd__can__p018__loss_small__p02_artist__s2026__279bd7997f,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,mask_bbox_crop,231361,198,159,679,640,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0153__mask_bbox_crop__clean,sd24_0153__mask_bbox_crop__damaged,sd24_0153__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.8542008996009827,0.9840446710586548,0.12984377145767212,0.9384120106697083,0.9848110675811768,0.046399056911468506,0.08812141418457031,0.16210919999866746,0.613436699990416,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0154__full_image__feature_similarity,sd24_0154,sd24_0154,sd__can__p018__loss_small__p03_artist_style_p__s2026__9f40afcb17,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0154__full_image__clean,sd24_0154__full_image__damaged,sd24_0154__full_image__restored,canonical__p018__full_image,0.8922792077064514,0.9875666499137878,0.09528744220733643,0.9459496736526489,0.988745927810669,0.04279625415802002,0.06904184818267822,0.1770601999887731,0.6113630999752786,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0154__content_region__feature_similarity,sd24_0154,sd24_0154,sd__can__p018__loss_small__p03_artist_style_p__s2026__9f40afcb17,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,content_region,389376,0,130,768,637,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0154__content_region__clean,sd24_0154__content_region__damaged,sd24_0154__content_region__restored,canonical__p018__content_region,0.8843235969543457,0.9934390783309937,0.10911548137664795,0.9671844244003296,0.9916307926177979,0.02444636821746826,0.0667809247970581,0.18591010000091046,0.6113630999752786,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0154__mask_bbox_crop__feature_similarity,sd24_0154,sd24_0154,sd__can__p018__loss_small__p03_artist_style_p__s2026__9f40afcb17,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,mask_bbox_crop,231361,198,159,679,640,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0154__mask_bbox_crop__clean,sd24_0154__mask_bbox_crop__damaged,sd24_0154__mask_bbox_crop__restored,canonical__p018__mask_bbox_crop,0.8542008996009827,0.9836378693580627,0.12943696975708008,0.9384120106697083,0.9875999689102173,0.04918795824050903,0.08931246399879456,0.16124690001015551,0.6113630999752786,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0155__full_image__feature_similarity,sd24_0155,sd24_0155,sd__can__p018__loss_small__p04_full_context__s2026__f04ffa8780,p018_loss_small,p018_loss_small,p018_loss_small,canonical,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,p018_loss_small,loss_small,p018_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0155__full_image__clean,sd24_0155__full_image__damaged,sd24_0155__full_image__restored,canonical__p018__full_image,0.8922792077064514,0.9876208305358887,0.09534162282943726,0.9459496736526489,0.9889206886291504,0.042971014976501465,0.06915631890296936,0.21083419999922626,0.6439962000004016,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
