case_id,painting_id,mask_id,mask_type,model_name,algorithm,inpaint_radius,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,restored_filename,restored_path,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p017_scratch_thin,p017,p017_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p017_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p017_clean.png,p017_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p017_scratch_thin_mask.png,p017_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p017_scratch_thin_damaged.png,p017_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p017_scratch_thin_restored_opencv_telea.png,5790,1.332,0.9816,ok,,Picturesque Landscape,"Anonymous, British, 18th century",,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/364452,Public Domain / Open Access,p017.jpg,12100.0712890625,524.1697387695312,11575.901550292969,100.52464294433594,14.811744689941406,85.71289825439453,7.3029243184441395,20.936084161092253,13.633159842648114,0.093231976032257,0.0017884789267554,0.0914434971055015,0.9738470315933228,0.9998577237129213,0.0260106921195983,0.914686679840088,0.999579131603241,0.084892451763153,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p017_scratch_thin_opencv_telea_error_maps.png
p018_loss_large,p018,p018_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,p018_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_loss_large_mask.png,p018_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_loss_large_damaged.png,p018_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p018_loss_large_restored_opencv_telea.png,55845,14.3422,9.4681,ok,,Classical Landscape with Figures,Henri Mauperché,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437039,Public Domain / Open Access,p018.jpg,21350.681640625,1779.5400390625,19571.1416015625,136.6981658935547,26.75844955444336,109.93971633911131,4.836686160250659,15.627725969358668,10.791039809108009,0.4889947175979614,0.2848009169101715,0.2041938006877899,0.7809575200080872,0.8495891690254211,0.0686316490173339,0.7993388175964355,0.6735560894012451,-0.1257827281951904,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p018_loss_large_opencv_telea_error_maps.png
p018_loss_small,p018,p018_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,p018_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_loss_small_mask.png,p018_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_loss_small_damaged.png,p018_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p018_loss_small_restored_opencv_telea.png,21734,5.5818,3.6848,ok,,Classical Landscape with Figures,Henri Mauperché,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437039,Public Domain / Open Access,p018.jpg,30926.626953125,397.3514404296875,30529.275512695312,171.6837615966797,12.194978713989258,159.48878288269043,3.227478050912863,22.13905569161076,18.9115776406979,0.1956119090318679,0.0303131341934204,0.1652987748384475,0.8612545728683472,0.9899399280548096,0.1286853551864624,0.934274435043335,0.974801242351532,0.040526807308197,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p018_loss_small_opencv_telea_error_maps.png
p018_mixed_damage,p018,p018_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,p018_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_mixed_damage_mask.png,p018_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_mixed_damage_damaged.png,p018_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p018_mixed_damage_restored_opencv_telea.png,44279,11.3718,7.5072,ok,,Classical Landscape with Figures,Henri Mauperché,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437039,Public Domain / Open Access,p018.jpg,25778.947265625,486.5032348632813,25292.44403076172,148.3855743408203,11.930147171020508,136.4554271697998,4.018151827638354,21.25994628537739,17.241794457739033,0.3198767006397247,0.0355604253709316,0.2843162752687931,0.8171550631523132,0.983364462852478,0.1662093997001648,0.8492283821105957,0.9440875053405762,0.0948591232299804,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p018_mixed_damage_opencv_telea_error_maps.png
p018_scratch_thin,p018,p018_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,p018_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_scratch_thin_mask.png,p018_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_scratch_thin_damaged.png,p018_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p018_scratch_thin_restored_opencv_telea.png,11250,2.8892,1.9073,ok,,Classical Landscape with Figures,Henri Mauperché,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437039,Public Domain / Open Access,p018.jpg,40032.79296875,129.58216857910156,39903.2108001709,194.24359130859372,6.241955757141113,188.00163555145264,2.106644702731079,27.0053511720754,24.89870646934432,0.3084329068660736,0.001888807513751,0.3065440993523225,0.8418958783149719,0.999458372592926,0.1575624942779541,0.8510454893112183,0.9973672032356262,0.1463217139244079,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p018_scratch_thin_opencv_telea_error_maps.png
p019_loss_large,p019,p019_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,p019_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_large_mask.png,p019_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_large_damaged.png,p019_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_loss_large_restored_opencv_telea.png,92634,17.9223,15.7054,ok,,Evening: Landscape with an Aqueduct,Théodore Géricault,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436455,Public Domain / Open Access,p019.jpg,28192.546875,2503.639404296875,25688.907470703125,148.2007293701172,32.925575256347656,115.27515411376952,3.629460496718804,14.145085826559178,10.515625329840375,0.3367928862571716,0.2090591490268707,0.1277337372303009,0.8348726034164429,0.842919111251831,0.0080465078353881,0.8428912162780762,0.7410085201263428,-0.1018826961517334,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p019_loss_large_opencv_telea_error_maps.png
p019_loss_small,p019,p019_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,p019_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_small_mask.png,p019_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_small_damaged.png,p019_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_loss_small_restored_opencv_telea.png,15653,3.0285,2.6538,ok,,Evening: Landscape with an Aqueduct,Théodore Géricault,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436455,Public Domain / Open Access,p019.jpg,45095.50390625,211.9489288330078,44883.55497741699,210.0625,8.775144577026367,201.28735542297363,1.5894711668490782,24.86849134835524,23.27902018150616,0.1374032497406005,0.0096689583733677,0.1277342913672328,0.9093717336654664,0.9983211159706116,0.0889493823051452,0.9829432964324952,0.9982332587242126,0.0152899622917175,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p019_loss_small_opencv_telea_error_maps.png
p019_mixed_damage,p019,p019_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,p019_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_mixed_damage_mask.png,p019_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_mixed_damage_damaged.png,p019_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_mixed_damage_restored_opencv_telea.png,41705,8.0689,7.0708,ok,,Evening: Landscape with an Aqueduct,Théodore Géricault,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436455,Public Domain / Open Access,p019.jpg,44308.48046875,883.16943359375,43425.31103515625,205.3109588623047,17.651569366455078,187.6593894958496,1.6659350443486898,18.670363311115043,17.004428266766354,0.2981544435024261,0.041288711130619,0.2568657323718071,0.8363569974899292,0.9697107076644896,0.1333537101745605,0.8715859651565552,0.9664433598518372,0.0948573946952819,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p019_mixed_damage_opencv_telea_error_maps.png
p019_scratch_thin,p019,p019_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,p019_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_scratch_thin_mask.png,p019_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_scratch_thin_damaged.png,p019_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_scratch_thin_restored_opencv_telea.png,10116,1.9572,1.7151,ok,,Evening: Landscape with an Aqueduct,Théodore Géricault,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436455,Public Domain / Open Access,p019.jpg,31162.3984375,192.8344268798828,30969.56401062012,160.35458374023438,7.662284374237059,152.69229936599731,3.1944948477863,25.27895789448194,22.08446304669564,0.232696533203125,0.0008889652672223,0.2318075679359026,0.8819652795791626,0.9990091919898988,0.117043912410736,0.9189552068710328,0.9988629817962646,0.0799077749252319,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p019_scratch_thin_opencv_telea_error_maps.png
p020_loss_large,p020,p020_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,p020_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_large_mask.png,p020_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_large_damaged.png,p020_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_loss_large_restored_opencv_telea.png,51159,12.5923,8.6736,ok,,Mediterranean landscape (recto); Mountains (verso),Unknown,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/335335,Public Domain / Open Access,p020.jpg,6440.32666015625,1214.7965087890625,5225.530151367188,72.3664779663086,25.514083862304688,46.85239410400391,10.041724650755764,17.285768257413928,7.244043606658163,0.4251325726509094,0.3839724063873291,0.0411601662635803,0.7383415102958679,0.7352237701416016,-0.0031177401542663,0.6712355613708496,0.3072132766246795,-0.36402228474617,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p020_loss_large_opencv_telea_error_maps.png
p020_loss_small,p020,p020_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,p020_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_small_mask.png,p020_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_small_damaged.png,p020_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_loss_small_restored_opencv_telea.png,13227,3.2557,2.2425,ok,,Mediterranean landscape (recto); Mountains (verso),Unknown,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/335335,Public Domain / Open Access,p020.jpg,4237.94580078125,256.5134582519531,3981.432342529297,62.286888122558594,9.104130744934082,53.18275737762451,11.859249626630596,24.03970205099496,12.18045242436436,0.1722374260425567,0.026392389088869,0.1458450369536876,0.92588210105896,0.9860410690307616,0.0601589679718017,0.9356804490089417,0.9814157485961914,0.0457352995872497,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p020_loss_small_opencv_telea_error_maps.png
p020_mixed_damage,p020,p020_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,p020_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_mixed_damage_mask.png,p020_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_mixed_damage_damaged.png,p020_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_mixed_damage_restored_opencv_telea.png,54098,13.3157,9.1719,ok,,Mediterranean landscape (recto); Mountains (verso),Unknown,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/335335,Public Domain / Open Access,p020.jpg,4976.7822265625,436.2405090332031,4540.541717529297,62.75547409057617,11.99689483642578,50.75857925415039,11.161317235137693,21.73354369426395,10.572226459126258,0.2603759467601776,0.0430132374167442,0.2173627093434333,0.82358717918396,0.9845389127731324,0.1609517335891723,0.5853419303894043,0.8965532183647156,0.3112112879753113,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p020_mixed_damage_opencv_telea_error_maps.png
p020_scratch_thin,p020,p020_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,p020_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_scratch_thin_mask.png,p020_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_scratch_thin_damaged.png,p020_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_scratch_thin_restored_opencv_telea.png,11485,2.8269,1.9472,ok,,Mediterranean landscape (recto); Mountains (verso),Unknown,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/335335,Public Domain / Open Access,p020.jpg,9064.6982421875,551.1862182617188,8513.512023925781,83.51251983642578,12.139892578125,71.37262725830078,8.557270095719733,20.717820108357465,12.160550012637731,0.1887379437685012,0.0126977059990167,0.1760402377694845,0.8784410953521729,0.9983105659484864,0.1198694705963134,0.7769420742988586,0.9979255199432372,0.2209834456443786,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p020_scratch_thin_opencv_telea_error_maps.png
p021_loss_large,p021,p021_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,p021_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_large_mask.png,p021_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_large_damaged.png,p021_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p021_loss_large_restored_opencv_telea.png,49986,10.0286,8.4747,ok,,Interior of the Oude Kerk in Delft,Gerard Houckgeest,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interieur-van-de-Oude-Kerk-in-Delft--a9a613509471ccc6de1cd242596ce9a1,Public domain,p021.jpg,27183.443359375,1296.13671875,25887.306640625,155.91477966308594,26.822057723999023,129.0927219390869,3.7877589238395535,17.004295467816107,13.216536543976552,0.5458166599273682,0.3602148294448852,0.1856018304824829,0.7417051196098328,0.7711997032165527,0.0294945836067199,0.7518935203552246,0.7293261885643005,-0.022567331790924,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p021_loss_large_opencv_telea_error_maps.png
